predicted,actual,diff,comment
0,5,5," Umím si představit ,že tento dokument je poslední co jsem kdy viděl ,víc není třeba.."
0,0,0," Snažiť sa pozitívne pristupovať k mysleniu a žitiu ?...áno,s mierou.Ale toto je mozgový výplach.Fatal Error.Keby sa ľudstvo riadilo týmito exkrementami,tak by sme tu nepísali žiadne recenzie,ale ešte škriabali obrázky na stenu v jaskyni.End."
0,5,5," Dokumenty tohohle typu budou vždy rozporuplné a samozřejmě nemůžou čekat, že by se nestrhla bitva mezi ''uvědomělými'' a ''neuvědomělými'' skupinkami lidí. Ano, já tomu plně věřím. A zpracování dokumentu se mi moc líbí. Kdybych to porovnala s Miluj svůj život, tak po vizuální stránce samozřejmě Tajemství vítězí."
5,2,3," Skvělá myšlenka, ne zcela šťastně zvolená forma zpracování. Trestuhodná stopáž."
0,0,0," Taký ukecaný film ako tento film som ešte nikdy nevidel.Od začiatku až do samého konca len kecy....Film som pozeral len zo zvedavosti,a bolo to skôr utrpenie...nikdy viac! A ani nič podobné.Je to skôr 90 minútova reklama ako dokumentárny film,toľko drístov v jednom filme,vymývanie mozgov.Film je síce úhľadne zabalený a plný rétoriky,ale sú to len samé nepodložené tvrdenia...niekto tomu uverí,druhý nie..ako kto.Dôveryhodnosť tohoto dokumentu je na bode ""nula"".Všetci ktorý v tomto filme  o dušu kecajú,majú vlastné poradenské firmy na konkrétnu tému,aj originál DVD predávajú priamo prostredníctvom svojich webových stránok,takže je to vlastne len reklama pre ich biznis.Len naivný človek si môže myslieť že existuje také niečo ako čarovná sila,ktorá premení vašu myšlienku na realitu.Jediná vec vo filme je pravdivá,že pozitivne myslenie je oveľa lepšie ako negatívne myslenie....ale na to netreba pozerať tento stupidny marketingový film,to sa vie už dávno."
0,5,5," Toto nestačí vidieť, toto treba žiť!!! Viva la pozitívne myslenie !! 5 z 5"
0,5,5," Velice silný dokument, který na mě udělal ten největší možný dojem. Tajemství je odhaleno a my s ním MUSÍME a chceme žít...."
5,5,0," Tehle dokument rozhodne dokaze zmenit zivot. K lepsimu. Lide byvaji skepticti a dokazou ho lehce odsoudit. Je to jen na Vas, jak dukladne naslouchate, co tam rikaji, je to jen na Vas, jestli chcete se svym zivotem nekam pohnout a byt stastni.
Ja podle toho, co tam vypravi zila uz rok pred tim, nez jsem to videla, ale i tak je nadhera to videt. Znovu a znovu. Popohani to jako motor. Nejsme z ocele a nekdy nam hold dojdou baterky. Takoveto druhy dokumentu mi slouzi jako nabijecka.
Stoji to za to!"
0,1,1," Co je to tajemství? Jako, že když budete myslet pozitivně, všechno bude dobré a všechno se Vám povede? No tak u mě to tajemství opravdu neučinkuje. Jsem optimista, ale má největší přání se nikdy nesplnila, i když jsem v ně něuvěřitelně věřila..."
0,4,4, V tohle člověk musí věřit!
0,3,3," Dokument hroznej, o tématu vím dost a načetl desítky podobných knih. Téma bývá podobné. Často v něčem pravda, ale zcela chybí hlubší vysvětlení. Zaměřuje se jen na jeden efekt a není ani zcela vysvětleno. Škoda. Další škoda že je trochu moc o penězích, autech apod. wtf. To vám skutečně štěstí nepřinese. Druhá polovina krapet lepší. 3 hvězdy za to, že tento film určitě lidem neuškodí, ba  naopak. Dotýká se několika šikovných otázek o kterých by měli lidé přemýšlet.. Jinak spíše zklamání. 6,5/10"
0,0,0, Tohle je marný. Nemá smysl to nějak komentovat. Bez mozku uvěří a ti rozumní ví své.
0,4,4," Co k tomuto dokumentu říct. Rozhodně je po všech směrech poutavý a zajímavý, velice povzbudivý a pozitivní ale dá se brát zcela vážně? Má v sobě velký potenciál, donutit každého, změnit svůj dosavadní život a dokáže povzbudit i člověka, který prožívá fyzickou i duševní bolest. Ale to jestli vše bude opravdu fungovat tak, jak se o tom ve filmu mluví, to se zaručit nedá. Každopádně mi vše co jsem viděl, zvedlo náladu a chci to zkusit. Pokud se podaří, mohu přidat nejen hvězdičku k výslednému hodnocení ale i říct, že mi tento film změnil život."
4,3,1," Skvělý dokument, který mě po pár minutách zabavil svým kouzlem. Scény ukazující jak tajemství funguje ušly. Jestli je to pravda, jedná o velmi zajímavý a poutavý dokument, který každý vyzkouší. Já tak trochu věřím že to pravda je. Samozřejmě se najdou i lidé, kteří po pár minutách Tajemství vypnou s pohledem že se jedná o hloupost. To ale nedělejte. Postupně je to zajímavější."
0,1,1, Jehovistický grc s dobrými úmyslami.
0,5,5, Dakujem :)
0,3,3," Rád bych se podělil o svou zkušenost s Tajemstvím: Od malička jsem si přál sestrojit fotonový pohon a vydat se na cestu ke vzdáleným slunečním soustavám. Po shlédnutí tohoto dokumentu jsem si usmyslel, že se to stane. O tři dny později (7. října 2012) mě navštívili Proktiliáni s Proktilonu Gamma a pozvali mě na svou domovskou planetu. Celé týdny jsme jezdili na raketových sáních a byla to veliká zábava. Motor jsem sice nevynalezl, ale Vesmír podstatu mého přání pochopil a vyslyšel. Přitáhnul jsem si Proktiliány a můj život se od základu změnil. Opravdu to funguje, stačí jenom uvěřit. Mír v duši přátelé."
0,4,4," Na první pohled se Vám to líbit nebude. Působí to lacině. Knižní podoba je MNOHEM lepší. Ale doporučuji ze své zkušenosti - dejte tomuto dílku šanci. Nikdo nikoho nenutí se tím řídit, každopádně já osobně jsem vždy pro rozhodnutí - dát šanci. A to se zde určitě minimálně polovině diváků vyplatí... Znáte přece - když se něco <>, tak všechno...? Tak proč by nemohlo být i  - vše je skvělé a jen a jen se to nabaluje a lepší ;)"
4,5,1," Zákon príťažlivosti tkvie v tom, že pozitívnym myslením priťahujeme pozitívne veci. Funguje to ? Áno."
0,1,1," Nechci hodnotit obsah, je každýho věc jestli těm žvástům věří nebo ne. Negativně hodnotím zpracování, který je naprosto katastrofální a hrozně mě rozčilovalo."
0,0,0," Ale notak... to snad ne. Když jsem byl malej, furt jsem myslel na gameboye a nikde jsem ho nedostal. Vaše teorie zklamala KRETÉNI! Hodinu a půl furt to samý dokola?! Díky, ale po 50 minutách jsem to vypnul! Mrdka, co si zaslouží 0%! Už vidím, jak např. dítě v africe co nemá vůbec nic začne myslet pozitivně a hned se mu všechno splní. A to s tím probuzením... to mě rozesmálo totálně nejvíc! :D Ještě jednou --- 0% ---"
0,4,4," chvílemi to na mě působilo(ze začátku) jako vymývání mozku a totální hovadina,ale přeci jenom na tom něco bude,je to film k zamyšlení,doporučuji."
1,0,1," Pavědecke zhovadilosti pro pitomce a naivky  , tehle sra*ce jsem věnoval 10min,"
0,0,0," Netvrdím, že pozitivní myšlení nic neovlivní, ale tak, jak je to pojaté v tomhle (dokumentu) je opravdu příšerné. Pak není divu, že každý idiot chodí do talentových soutěží se ztrapnit, jelikož je oblbnut tím, že si každý může splnit svůj americký sen."
0,5,5," ""Přitahujeme si do svého života jenom to, na co vědomě i nevědomě myslíme."""
0,5,5, Víc takových filmů.
0,1,1," Tohle šlo shrnout do malého sloupku v Ženě a život. Jasně, že je na tom kus pravdy, ale duchovní úděl člověka na zemi je přeci jen někde jinde a je podstatně hlubší. Na podobné pozlátka se ale chytá nejlépe. Celkové zpracování je ovšem dost fujtajbl. Doporučuji spíše Kvantového aktivistu s Amitem Goswamim."
0,3,3," Tohle že je tajemství? Jo, funguje to. Člověk často dokáže to samý vnímat různých úhlů pohledu naprosto opačně a když přehodnotí přístup k životu tak zjistí, že se mu vlastně ani nic špatnýho nedělo. Jo, lidé se líp chovaj k těm, ze kterých vyzařuje klid, elán, pozitivní energie… Jo, lidi co nejdou za nějakým cílem ho nikdy nedosáhnou a ti co zaním jdou urputně jak buldoci často dřív nebo pozdějc uspějou. V dokumentu se ale zaměňuje příčina s důsledkem. A forma dokumentu, kterej nepřináší nic novýho a objevnýho, taky nic moc. Když to shrnu, tak vše je o psychice a přístupu k životu a k sobě samému. Dobro a zlo je relativní. Víc než si většina lidí dokáže představit. Z rozvoje osobnosti se stal byznys úspěšnejch. Kolika lidem, snažícím se jít stejnou cestou, se to povedlo nikdo neví. Máme tu jen vzory, ke kterým se upínáme. Moc se mi líbí rozsáhlej rozbor od Shadwella."
0,0,0," Každý ať si věří čemu chce, ale moje zkušenost je taková, že si každý musí pomoct v životě sám. Pokud najdete člověka, který by chtěl prožít život po vašem boku, tak je to určitě fajn, protože na své pocity a emoce nejste sami a můžete  se o ně s tím druhým podělit, ale teorie, že změna myšlení vám pomůže dostat se ze s..ček je blbost."
0,5,5," Já věřím! Sám jsem se divil kolik z toho už podvědomě dělám. V některých případech jsem si dokonce říkal, že dělají jakoby objevili Ameriku, vždyť je to přece jasné. Možná bych jen ubral slova: 'Vesmír'. A nevím, jestli tomu pomáhal dabing, ale ten dědula Fred, co prý dělá kvantového fyzika, vypadal hodně šíleně:D! Hodnotím podstatu věci, nikoliv zpracování dokumentu."
0,4,4," Já se tedy musím přiznat, že jsem svůj život vedl v podobném duchu podstatně dříve, než jsem viděl tento dokument. Asi zkrátka čtu podobné knihy a dívám se na podobné filmy, jako všichni pozitivně myslící lidé v dokumentu. Například v knize Alchymista od Paola Coelha se docela často objevuje věta: ,,Když něco chceš, celý vesmír se spojí, aby ti pomohl."" Na tomto základě je vybudován prakticky celý dokument. Ovšem aby přesvědčil všechny zaryté pesimisty, tak přidal několik zázračných vyléčení nevyléčitelných zranění, či chorob za pomoci bezmezné víry.  Opravdu nepovažuji za velký objev, že pozitivní myšlení je klíčem ke každému problému či cíli. Moje skromná přání už se mi také všechna vyplnila. Takže jediný problém vidím v názvu dokumentu. Neříkal bych tomu ,,Tajemství"" , ale spíše ,,Kurz pozitivního myšlení"". 4*"
5,0,5," Nevím, co k tomu rict, jiste zajimava myslenka, hlavne pro lidi zajimajici se o OOBE a nefyziologicke jevy, ale prezentovana nekde na pomezi agitky, teleshopingovou formou..."
0,0,0, Vypnuto po 14 minutach. Nema slysl sledovat.
0,0,0," Jděte s těma všena Zeitgeistama a Tajemstvíma, a bůhví čím ještě, do prdele. Tyhle oblbovací sračky se nedají poslouchat ani 10 minut."
0,0,0," Nebudu-li hodnotit obsah, proti němuž ve své podstatě – až na to, že je příliš materialisticky + egoisticky zaměřen – spíše nic nemám (dalo by se o něm déle debatovat; film hovoří o zákonu přitažlivosti a stojí na základní premise, že myšlenky přitahují věci a že ke šťastnému bytí na světě je třeba pozitivního smýšlení), tak forma je pro mě naprosto nepřijatelná. Autoři a lidé, jež v ono klíčové tajemství věří, nám tento svůj životní postoj nesdělují, ale ovlivňují nás, verbují, manipulují s námi. Ivo Toman mluví v souvislosti s tímto filmem o novodobém náboženství. Souhlasím. ~ ~ Jestli jste proti válce, buďte pro mír. Jestli jste proti hladu, buďte pro to, aby lidé měli dostatek jídla. Jestli jste proti nějakému politikovi, buďte pro jeho oponenta."
0,3,3," Něco na tom bude - uvědomit si cíl svého života. To, co chci udělat, čím chci být atd. Ale the Secret je až příliš manipulativní a jednostranný, než abych ho doporučil ostatním jako dobrý film. K poznání tohoto ""tajemství"" stačí každému si pořídit lepší diář, kde si stanovíte své priority..."
0,1,1," Nemůžu si odpustit jednu hvězdičku, protože se sama snažím myslet pozitivně a věřím, že to může věci ovlivnit. Ale tohle má být proboha co? Vymývárna mozku, 90 minut blábolů, už teleshopping Horsta Fukse byl zajímavější a zábavnější. ""Vesmír se sladí s podstatou vašich vnitřních pocitů"" ?? Všichni ti spisovatelé, vědci a filozofové, kteří nám, zabedněným tupounům, odhalí to největší tajemství lidstva, museli dostat obrovsky tučný honorář nebo jim fakt šplouchá na maják."
3,2,1, Hodnotím kvalitu dokumentu. Hodnota sdělení samozřejmě vyšší. Člověk si to musí osekat o tu americkou omáčku.
0,5,5," Tento dokumentární film, je první svého druhu. První skutečná, nekomerční snaha pomoci lidem, jak opravdu dosáhnout všeho co chtějí. Diametrálně se liší od publikací typu ""Jak být bohatý"". 

Já sám jsem byl před shlédnutím skeptický, ale film mě po 10 minutách vtáhnul do sebe. A po shlédnutí jsem byl nadšený. Samozřejmě jsem vše, co jsem slyšel a viděl, chtěl zkusit.

Po shlédnutí tohoto se mi život neuvěřitelně změnil. Některé věci mi vyšly, některé ne. Ale postupem času jsem získával zkušenosti a až dneska po třech letech od prvého shlédnutí se můžu obrátit a říct ""ANO"". Opravdu to funguje! Poslední tři roky mého života a zvláště ten poslední je toho důkazem. Stali se mi neuvěřitelné zázraky a dnes mám perfektní život. A jsem jim za to vděčný.

Samozřejmě to není jednoduché a vše nefunguje hned. V každým případě je Tajemství film, který doporučuji každému od 16 let výše."
0,3,3, něco na tom je... ale určitě ne všechno (jinak už bych byla milionář:D)
0,0,0," Oči se mi zavíraly, ale i přesto jsem se rozhodl vydržet a zjistit, proč je z tohoto filmu tolik lidí na větvi. Zvládl jsem něco málo přes útrpných 40 minut vymývání mozku, pak jsem to musel vypnout. Tento dokument nevypadá lacině, on laciný je. Až zase někdy uslyším slůvko ""tajemství"", budu doufat, že se mi nenavalí. Během zmíněných 40 minut jsem měl možnost jej slyšet asi tisíckrát. Pokud se někdo rozhodne tomuto věřit, fajn. Já tuto snůšku keců, jakožto realista, bezvěrec a zpochybňovač vyšších mocí, odmítám poslouchat. Věřím maximálně tomu, že pokud se jako člověk rozhodnu něco dokázat po stránce zlepšení finanční nebo životní situace, tak na to musím jinak než pouhou silou myšlenky, pocitů a vesmíru, ve kterém neexistují hranice. Stále v našem normálním světe figuruje něco jako vzdělávání, známosti, ostré lokty, sebevědomí a instinkt. A pokud se člověk pro něco rozhodne, protože o to skutečně stojí, pak svůj mozek (chemicky a fyzicky) podvědomě nastaví tak, že bude vyzařovat energii svého těla, a to jenom tak, že se stane sebevědomým jedincem. Krom toho by měl člověk i něco umět (programovat, malovat, opravovat auta, rozumět ekonomice...), nehledět na ostatní, co si o něm řeknou, nežít životy druhých, přestat sledovat romantické filmy a toužit po ""americkém"" snu, zříct se volných chvílí s rodinou nebo kamarády, víkendů trávených na chatě v horách, zříct se koníčků... Říká se tomu najít si dobrou práci a nebo začít podnikat. Vítejte ve světě reality."
